previous_crop,new_crop,compatibility,rotation_score,nutrient_effect,nitrogen_effect,root_pattern,water_compatibility,pest_disease_break,rotation_reason,recommendation,confidence,source_type,notes
Bajra (Pearl Millet),Guava,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Fibrous (60-100 cm) with Moderate to Deep (80-150 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Bajra (Pearl Millet)) to Fruit/Horticulture (Guava) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Bajra (Pearl Millet),Jowar (Sorghum),Medium,0.6,Cumulative macronutrient uptake across similar root zones,Requires balanced synthetic/organic nitrogen application,Sequential fibrous root systems,Requires planned irrigation management,Moderate break between different cereal species,"Feasible cereal sequence (Bajra (Pearl Millet) -> Jowar (Sorghum)); viable with balanced fertilizer management, though rotating with a pulse is more restorative.",Consider,High,All India Cropping Systems Research,Ensure sufficient organic matter/manure incorporation.
Bajra (Pearl Millet),Jute,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Fibrous (60-100 cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Bajra (Pearl Millet)) to Fibre (Jute) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Bajra (Pearl Millet),Kidney Beans,High,0.85,Rebuilds fertility after nitrogen-demanding cereal harvest,Legume nodules fix atmospheric nitrogen directly into the root zone,Taproot channels open soil compacted by fibrous cereal roots,Moderate to low water demand complements seasonal moisture,"Breaks cereal rusts, smuts, and armyworm cycles",Highly recommended rotation: planting legume Kidney Beans after cereal Bajra (Pearl Millet) restores soil nitrogen and breaks pest cycles.,Prefer,High,ICAR Agronomic Standard,Cornerstone of sustainable crop rotation systems across India.
Bajra (Pearl Millet),Lentil (Masoor),High,0.85,Rebuilds fertility after nitrogen-demanding cereal harvest,Legume nodules fix atmospheric nitrogen directly into the root zone,Taproot channels open soil compacted by fibrous cereal roots,Moderate to low water demand complements seasonal moisture,"Breaks cereal rusts, smuts, and armyworm cycles",Highly recommended rotation: planting legume Lentil (Masoor) after cereal Bajra (Pearl Millet) restores soil nitrogen and breaks pest cycles.,Prefer,High,ICAR Agronomic Standard,Cornerstone of sustainable crop rotation systems across India.
Bajra (Pearl Millet),Linseed,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Fibrous (60-100 cm) with Moderate Fibrous (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Bajra (Pearl Millet)) to Oilseed (Linseed) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Bajra (Pearl Millet),Maize,Medium,0.6,Cumulative macronutrient uptake across similar root zones,Requires balanced synthetic/organic nitrogen application,Sequential fibrous root systems,Requires planned irrigation management,Moderate break between different cereal species,"Feasible cereal sequence (Bajra (Pearl Millet) -> Maize); viable with balanced fertilizer management, though rotating with a pulse is more restorative.",Consider,High,All India Cropping Systems Research,Ensure sufficient organic matter/manure incorporation.
Bajra (Pearl Millet),Mango,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Fibrous (60-100 cm) with Deep Taproot (200+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Bajra (Pearl Millet)) to Fruit/Horticulture (Mango) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Bajra (Pearl Millet),Millets,Medium,0.6,Cumulative macronutrient uptake across similar root zones,Requires balanced synthetic/organic nitrogen application,Sequential fibrous root systems,Requires planned irrigation management,Moderate break between different cereal species,"Feasible cereal sequence (Bajra (Pearl Millet) -> Millets); viable with balanced fertilizer management, though rotating with a pulse is more restorative.",Consider,High,All India Cropping Systems Research,Ensure sufficient organic matter/manure incorporation.
Bajra (Pearl Millet),Moth Beans,High,0.85,Rebuilds fertility after nitrogen-demanding cereal harvest,Legume nodules fix atmospheric nitrogen directly into the root zone,Taproot channels open soil compacted by fibrous cereal roots,Moderate to low water demand complements seasonal moisture,"Breaks cereal rusts, smuts, and armyworm cycles",Highly recommended rotation: planting legume Moth Beans after cereal Bajra (Pearl Millet) restores soil nitrogen and breaks pest cycles.,Prefer,High,ICAR Agronomic Standard,Cornerstone of sustainable crop rotation systems across India.
Bajra (Pearl Millet),Mung Bean,High,0.85,Rebuilds fertility after nitrogen-demanding cereal harvest,Legume nodules fix atmospheric nitrogen directly into the root zone,Taproot channels open soil compacted by fibrous cereal roots,Moderate to low water demand complements seasonal moisture,"Breaks cereal rusts, smuts, and armyworm cycles",Highly recommended rotation: planting legume Mung Bean after cereal Bajra (Pearl Millet) restores soil nitrogen and breaks pest cycles.,Prefer,High,ICAR Agronomic Standard,Cornerstone of sustainable crop rotation systems across India.
Bajra (Pearl Millet),Muskmelon,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Fibrous (60-100 cm) with Moderate Taproot (35-65 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Bajra (Pearl Millet)) to Vegetable (Muskmelon) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Bajra (Pearl Millet),Mustard,High,0.8,Balanced nutrient uptake with biofumigation benefit,Moderate nitrogen utilization,Deep taproot explores subsoil nutrient reserves,Low water footprint conserves soil moisture,Mustard glucosinolates act as natural biofumigant against soil fungi,Favorable biofumigant rotation: Mustard suppresses soil-borne pathogens and complements Bajra (Pearl Millet).,Prefer,High,Directorate of Rapeseed-Mustard Research,Excellent rabi partner following Kharif cereals or pulses.
Bajra (Pearl Millet),Oilseeds,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Fibrous (60-100 cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Bajra (Pearl Millet)) to Oilseed (Oilseeds) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Bajra (Pearl Millet),Onion,High,0.8,Diversified nutrient extraction across shallow and deep root zones,Efficient utilization of residual organic fertility,Alternates shallow bulb roots with deeper field crop roots,Standard water management,Allium sulfur compounds provide natural fungicidal properties,"Highly compatible rotation: Onion benefits from the clean, pathogen-reduced seedbed following Bajra (Pearl Millet).",Prefer,High,Horticultural Research Standard,High economic diversification.
Bajra (Pearl Millet),Orange,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Fibrous (60-100 cm) with Deep Perennial Tree (120-180 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Bajra (Pearl Millet)) to Fruit/Horticulture (Orange) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Bajra (Pearl Millet),Papaya,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Fibrous (60-100 cm) with Moderate Fibrous (40-80 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Bajra (Pearl Millet)) to Fruit/Horticulture (Papaya) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Bajra (Pearl Millet),Pigeon Peas (Tur),High,0.85,Rebuilds fertility after nitrogen-demanding cereal harvest,Legume nodules fix atmospheric nitrogen directly into the root zone,Taproot channels open soil compacted by fibrous cereal roots,Moderate to low water demand complements seasonal moisture,"Breaks cereal rusts, smuts, and armyworm cycles",Highly recommended rotation: planting legume Pigeon Peas (Tur) after cereal Bajra (Pearl Millet) restores soil nitrogen and breaks pest cycles.,Prefer,High,ICAR Agronomic Standard,Cornerstone of sustainable crop rotation systems across India.
Bajra (Pearl Millet),Pomegranate,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Fibrous (60-100 cm) with Deep Perennial Shrub (100-180 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Bajra (Pearl Millet)) to Fruit/Horticulture (Pomegranate) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Bajra (Pearl Millet),Potato,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Fibrous (60-100 cm) with Shallow Fibrous & Tuber (25-45 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Bajra (Pearl Millet)) to Vegetable (Potato) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
